STORE_ID,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_ID,MRP,CP,DISCOUNT,SP,Date
YR5698,New York',Kitchen,85929260,$63,$37.8,$2.52,$60.48,2019-11-26
YR5698,New York,Cosmetics,30887756D,$78,$56.94,$1.56,$76.44,2019-11-26
YR5698,New York&,Fashion,80600891,$76,$56.24,$7.6,$68.4,2019-11-26
YR5698,New York,Education,32725219,$51,$31.62,$4.08,$46.92,2019-11-26
YR8473,New York,Education,48594970K,$76,$50.16,$7.6,$68.4,2019-11-26
YR8473,New York!,Groceries,36397399`,$33,$21.12,$1.65,$31.35,2019-11-26
YR8473,New York ,Kitchen,24760131Z,$15,$9.6,$0.6,$14.4,2019-11-26
YR8473,New York%,Furniture,34018859K,$57,$38.19,$4.56,$52.44,2019-11-26
YR8473,"New York""",Furniture,94990234,$57,$35.91,$3.99,$53.01,2019-11-26
YR8473,New York),Electronics,89324035,$61,$40.87,$4.88,$56.12,2019-11-26
YR8473,New York,Groceries,15086669C,$74,$51.06,$1.48,$72.52,2019-11-26
YR8473,New York,Electronics,20890197B,$37,$22.94,$1.48,$35.52,2019-11-26
YR8473,New York,Education,49786987,$68,$44.88,$4.08,$63.92,2019-11-26
YR8473,New York*,Furniture,69883728,$27,$16.2,$0.81,$26.19,2019-11-26
YR8473,New York,Kitchen,70010070,$75,$46.5,$7.5,$67.5,2019-11-26
YR8473,New York!,Furniture,99653930_,$16,$10.56,$0.32,$15.68,2019-11-26
YR8473,New York ,Groceries,18893432,$64,$42.24,$4.48,$59.52,2019-11-26
YR8473,New York,Electronics,18346862`,$14,$9.94,$1.26,$12.74,2019-11-26
YR8473,New York$,Furniture,75854797E,$89,$63.19,$1.78,$87.22,2019-11-26
YR8473,New York,Furniture,67919921,$82,$56.58,$4.1,$77.9,2019-11-26
YR8473,New York!,Kitchen,97409973N,$99,$73.26,$2.97,$96.03,2019-11-26
YR8473,New York,Education,92120056A,$23,$17.25,$1.15,$21.85,2019-11-26
YR8473,New York&,Kitchen,11387023F,$26,$18.46,$1.04,$24.96,2019-11-26
YR8473,New York,Furniture,28237304`,$81,$54.27,$7.29,$73.71,2019-11-26
YR8473,New York,Kitchen,94918823I,$74,$54.76,$5.92,$68.08,2019-11-26
YR8473,New York,Education,31519470S,$16,$9.6,$0.48,$15.52,2019-11-26
YR8473,New York),Fashion,44054870,$81,$51.84,$7.29,$73.71,2019-11-26
YR8473,New York,Furniture,66054992^,$43,$30.96,$0.86,$42.14,2019-11-26
YR8473,New York,Kitchen,20785827H,$62,$42.78,$1.86,$60.14,2019-11-26
YR8473,New York ,Electronics,19744873,$41,$27.47,$3.28,$37.72,2019-11-26
YR8473,New York#,Fashion,40849609P,$18,$11.16,$1.44,$16.56,2019-11-26
YR8473,New York',Electronics,45304565,$52,$35.36,$3.64,$48.36,2019-11-26
YR8473,New York!,Education,24268493,$39,$29.25,$3.12,$35.88,2019-11-26
YR8473,New York,Education,28577880,$37,$22.57,$2.22,$34.78,2019-11-26
YR8473,New York&,Cosmetics,85297546,$33,$24.09,$0.99,$32.01,2019-11-26
YR8834,New York,Kitchen,24180603H,$61,$36.6,$4.88,$56.12,2019-11-26
YR8834,New York!,Groceries,21332397,$21,$13.44,$2.1,$18.9,2019-11-26
YR8834,New York+,Electronics,55678405O,$16,$10.88,$0.96,$15.04,2019-11-26
YR8834,New York,Fashion,57043457,$71,$50.41,$4.97,$66.03,2019-11-26
YR8834,"New York""",Cosmetics,84187927E,$23,$15.41,$2.07,$20.93,2019-11-26
YR8834,New York,Cosmetics,48034667,$14,$10.08,$0.84,$13.16,2019-11-26
YR8834,New York,Furniture,22933654,$70,$43.4,$5.6,$64.4,2019-11-26
YR8834,New York!,Groceries,81287536,$92,$67.16,$7.36,$84.64,2019-11-26
YR8834,New York+,Groceries,26671752M,$87,$65.25,$6.96,$80.04,2019-11-26
YR8834,New York,Electronics,97000732,$46,$33.58,$4.6,$41.4,2019-11-26
YR8834,New York$,Kitchen,95773010,$50,$32.5,$3,$47,2019-11-26
YR8834,New York,Education,38888549E,$55,$40.15,$1.1,$53.9,2019-11-26
YR8834,New York*,Kitchen,15701904,$17,$10.71,$0.34,$16.66,2019-11-26
YR8834,New York&,Groceries,41736755,$95,$65.55,$8.55,$86.45,2019-11-26
YR8834,New York!,Kitchen,95124816Y,$49,$34.79,$2.94,$46.06,2019-11-26
YR8834,New York,Fashion,58762817E,$76,$47.12,$3.04,$72.96,2019-11-26
YR8834,New York(,Fashion,85228881,$50,$37.5,$5,$45,2019-11-26
YR8834,New York,Furniture,39311523,$79,$54.51,$1.58,$77.42,2019-11-26
YR8834,New York),Groceries,82086791J,$47,$30.08,$3.76,$43.24,2019-11-26
YR8834,New York,Kitchen,45389709R,$31,$18.6,$3.1,$27.9,2019-11-26
YR8834,New York',Groceries,55043945Z,$74,$47.36,$5.18,$68.82,2019-11-26
YR8834,New York ,Cosmetics,76272277,$30,$19.5,$2.4,$27.6,2019-11-26
YR8834,New York+,Electronics,59037475,$100,$71,$2,$98,2019-11-26
YR8834,New York,Groceries,77447814,$14,$10.36,$0.42,$13.58,2019-11-26
YR8834,New York,Education,22043762X,$31,$18.91,$3.1,$27.9,2019-11-26
YR8834,New York ,Fashion,52245178R,$66,$46.2,$5.28,$60.72,2019-11-26
YR8834,New York&,Furniture,25457763,$25,$17.25,$1,$24,2019-11-26
YR8834,New York,Cosmetics,38531494K,$51,$32.13,$4.08,$46.92,2019-11-26
YR8834,New York+,Groceries,13501892B,$77,$51.59,$6.16,$70.84,2019-11-26
YR8834,New York*,Furniture,36878051D,$11,$8.25,$0.99,$10.01,2019-11-26
YR8834,New York,Electronics,49638671,$12,$7.2,$0.24,$11.76,2019-11-26
YR8834,New York),Cosmetics,30289001,$41,$30.34,$1.23,$39.77,2019-11-26
YR8834,New York&,Fashion,73761901,$91,$56.42,$6.37,$84.63,2019-11-26
YR8129,New York,Cosmetics,55694885V,$89,$60.52,$6.23,$82.77,2019-11-26
YR8129,New York,Electronics,64343872,$36,$21.96,$2.52,$33.48,2019-11-26
YR8129,New York,Furniture,75080261^,$46,$29.44,$2.76,$43.24,2019-11-26
YR8129,New York',Cosmetics,65214538Z,$59,$37.76,$2.95,$56.05,2019-11-26
YR8129,New York,Cosmetics,23568115,$30,$21.6,$0.9,$29.1,2019-11-26
YR8129,New York+,Groceries,45864868H,$65,$40.95,$1.3,$63.7,2019-11-26
YR8129,New York,Groceries,83229370,$46,$28.98,$1.38,$44.62,2019-11-26
YR8129,New York,Fashion,97508850[,$86,$61.06,$7.74,$78.26,2019-11-26
YR8129,New York',Groceries,30170898I,$87,$56.55,$1.74,$85.26,2019-11-26
YR8129,New York',Furniture,68982849],$86,$55.04,$3.44,$82.56,2019-11-26
YR8129,New York,Education,76129455,$46,$30.36,$1.84,$44.16,2019-11-26
YR8129,New York,Cosmetics,88914794H,$69,$47.61,$3.45,$65.55,2019-11-26
YR8129,New York,Cosmetics,17613525,$100,$75,$7,$93,2019-11-26
YR8129,New York,Fashion,35474548,$28,$18.48,$1.96,$26.04,2019-11-26
YR8129,New York&,Fashion,58817749I,$22,$16.5,$1.98,$20.02,2019-11-26
YR8129,"New York""",Kitchen,81271057,$96,$60.48,$6.72,$89.28,2019-11-26
YR8129,New York#,Cosmetics,79667053,$29,$20.88,$1.16,$27.84,2019-11-26
YR8129,New York,Education,23222045,$52,$38.48,$1.04,$50.96,2019-11-26
YR8129,New York,Electronics,42096557,$71,$42.6,$2.84,$68.16,2019-11-26
YR8129,New York,Education,33582153Q,$64,$40.32,$2.56,$61.44,2019-11-26
YR8129,New York,Groceries,56870422,$82,$51.66,$1.64,$80.36,2019-11-26
YR8129,New York*,Education,48751525,$38,$23.94,$1.14,$36.86,2019-11-26
YR8129,New York,Groceries,59548339E,$68,$48.28,$6.12,$61.88,2019-11-26
YR8129,New York,Fashion,56219482C,$53,$37.63,$4.77,$48.23,2019-11-26
YR8129,New York,Electronics,15616760],$37,$26.27,$2.96,$34.04,2019-11-26
YR8129,New York%,Cosmetics,50575256C,$54,$36.18,$2.7,$51.3,2019-11-26
YR8129,New York*,Education,40627136Y,$44,$32.12,$1.32,$42.68,2019-11-26
YR8129,"New York""",Groceries,85330505_,$94,$64.86,$6.58,$87.42,2019-11-26
YR8129,New York$,Groceries,70795593,$80,$56,$3.2,$76.8,2019-11-26
YR8129,New York,Kitchen,88060607,$68,$41.48,$6.8,$61.2,2019-11-26
YR8129,New York,Groceries,48680114X,$55,$40.7,$2.2,$52.8,2019-11-26
YR8129,New York,Electronics,36433105W,$12,$7.92,$0.96,$11.04,2019-11-26
YR8129,New York,Electronics,98706359Z,$69,$48.3,$4.14,$64.86,2019-11-26
YR8129,New York*,Groceries,58834228,$58,$38.86,$1.74,$56.26,2019-11-26
YR8129,New York,Kitchen,51072387N,$23,$14.95,$2.3,$20.7,2019-11-26
YR8129,New York#,Furniture,23524169^,$18,$12.42,$0.9,$17.1,2019-11-26
YR8129,New York,Cosmetics,40577697,$46,$34.5,$1.38,$44.62,2019-11-26
YR8129,New York,Fashion,39772949,$49,$35.77,$4.41,$44.59,2019-11-26
YR8129,New York(,Education,77225341C,$54,$38.88,$3.78,$50.22,2019-11-26
YR8129,New York',Cosmetics,41192932,$45,$29.25,$3.6,$41.4,2019-11-26
YR8129,New York),Electronics,78318481G,$19,$11.97,$1.71,$17.29,2019-11-26
YR8129,New York(,Electronics,79477539I,$34,$21.08,$2.04,$31.96,2019-11-26
YR8129,New York,Education,50215454B,$48,$32.16,$2.88,$45.12,2019-11-26
YR8129,New York,Kitchen,88112792,$69,$43.47,$4.83,$64.17,2019-11-26
YR8129,New York,Kitchen,50542297,$15,$10.05,$1.2,$13.8,2019-11-26
YR8129,New York,Groceries,78046569Z,$57,$41.04,$4.56,$52.44,2019-11-26
YR8129,New York,Education,72907714,$16,$11.68,$0.64,$15.36,2019-11-26
YR8129,New York+,Electronics,77192382,$81,$51.84,$8.1,$72.9,2019-11-26
YR8930,New York(,Groceries,65538635E,$22,$13.64,$2.2,$19.8,2019-11-26
YR8930,New York,Electronics,34419860,$17,$11.9,$1.7,$15.3,2019-11-26
YR8930,New York,Furniture,89530029O,$12,$7.44,$0.48,$11.52,2019-11-26
YR8930,New York,Kitchen,60147094E,$14,$9.94,$1.12,$12.88,2019-11-26
YR8930,"New York""",Furniture,14141845D,$31,$20.15,$2.79,$28.21,2019-11-26
YR8930,New York$,Fashion,64494934,$56,$36.4,$4.48,$51.52,2019-11-26
YR8930,New York%,Furniture,11744079,$63,$42.21,$4.41,$58.59,2019-11-26
YR8930,New York,Kitchen,92378234N,$51,$37.74,$1.02,$49.98,2019-11-26
YR8930,New York,Kitchen,49570007,$25,$18.25,$2.5,$22.5,2019-11-26
YR8930,New York,Electronics,84001159D,$74,$46.62,$6.66,$67.34,2019-11-26
YR8930,New York,Fashion,50657653I,$32,$22.08,$0.96,$31.04,2019-11-26
YR8930,New York!,Electronics,95891113J,$91,$68.25,$5.46,$85.54,2019-11-26
YR8930,New York,Kitchen,90944519,$67,$47.57,$4.02,$62.98,2019-11-26
YR8930,"New York""",Education,30882263,$79,$59.25,$5.53,$73.47,2019-11-26
YR8930,New York#,Cosmetics,21368103,$12,$8.88,$1.2,$10.8,2019-11-26
YR8930,New York',Kitchen,83369445,$44,$26.4,$3.52,$40.48,2019-11-26
YR8930,New York,Fashion,87203674,$71,$51.12,$6.39,$64.61,2019-11-26
YR8930,New York%,Kitchen,57708129,$58,$42.34,$2.9,$55.1,2019-11-26
YR8930,New York(,Fashion,33549194B,$11,$8.25,$0.99,$10.01,2019-11-26
YR8930,New York%,Education,97319335,$40,$28,$2,$38,2019-11-26
YR8930,New York,Groceries,21093444K,$79,$51.35,$2.37,$76.63,2019-11-26
YR8930,New York,Education,86267089,$95,$60.8,$4.75,$90.25,2019-11-26
YR8930,New York,Fashion,60402526,$74,$51.8,$6.66,$67.34,2019-11-26
YR8930,New York#,Electronics,98349304,$64,$38.4,$1.92,$62.08,2019-11-26
YR8930,New York),Groceries,31296997,$70,$50.4,$3.5,$66.5,2019-11-26
YR8930,New York,Kitchen,72534179,$62,$45.26,$4.34,$57.66,2019-11-26
YR8930,New York ,Furniture,71075744D,$90,$62.1,$5.4,$84.6,2019-11-26
YR8930,New York',Cosmetics,16795043,$25,$17.25,$1.75,$23.25,2019-11-26
YR8930,New York,Groceries,24966125,$67,$45.56,$3.35,$63.65,2019-11-26
YR3217,New York*,Electronics,39111022[,$87,$54.81,$2.61,$84.39,2019-11-26
YR3217,New York ,Fashion,63151855\,$74,$48.84,$2.96,$71.04,2019-11-26
YR3217,New York,Groceries,52791748,$55,$36.3,$5.5,$49.5,2019-11-26
YR3217,New York,Education,40146484,$95,$69.35,$6.65,$88.35,2019-11-26
YR3217,"New York""",Fashion,43901062W,$18,$12.42,$0.72,$17.28,2019-11-26
YR3217,New York%,Furniture,63366088,$55,$35.2,$1.65,$53.35,2019-11-26
YR3217,New York',Kitchen,16624755U,$48,$28.8,$1.44,$46.56,2019-11-26
YR3217,New York',Furniture,44494323I,$100,$62,$5,$95,2019-11-26
YR3217,New York,Electronics,51036682,$49,$35.28,$1.96,$47.04,2019-11-26
YR3217,New York+,Groceries,72652282,$86,$53.32,$8.6,$77.4,2019-11-26
YR3217,"New York""",Groceries,23925170B,$54,$34.02,$1.62,$52.38,2019-11-26
YR3217,New York),Education,14218750,$11,$8.25,$1.1,$9.9,2019-11-26
YR3217,New York$,Cosmetics,24831542,$85,$54.4,$5.95,$79.05,2019-11-26
YR3217,New York,Groceries,13381042_,$31,$18.91,$1.24,$29.76,2019-11-26
YR3217,New York,Kitchen,18517150,$13,$8.58,$0.52,$12.48,2019-11-26
YR3217,New York+,Electronics,33788146,$14,$10.36,$1.26,$12.74,2019-11-26
YR3217,New York%,Education,53983764E,$88,$60.72,$3.52,$84.48,2019-11-26
YR3217,New York,Cosmetics,41396179,$76,$47.12,$3.8,$72.2,2019-11-26
YR3217,New York,Kitchen,51429443,$33,$23.76,$0.66,$32.34,2019-11-26
YR3217,New York,Electronics,96846923D,$63,$44.73,$1.89,$61.11,2019-11-26
YR3217,New York%,Groceries,42813415,$17,$11.22,$0.68,$16.32,2019-11-26
YR3217,New York,Kitchen,51377258,$32,$22.4,$1.28,$30.72,2019-11-26
YR3217,New York,Fashion,18360595A,$11,$8.14,$0.44,$10.56,2019-11-26
YR3217,New York(,Cosmetics,91199951,$63,$37.8,$1.89,$61.11,2019-11-26
YR3217,New York*,Fashion,32148437,$46,$33.12,$2.76,$43.24,2019-11-26
YR3217,New York,Cosmetics,76511230O,$64,$40.32,$3.84,$60.16,2019-11-26
YR3217,New York,Cosmetics,83608398T,$78,$57.72,$4.68,$73.32,2019-11-26
YR3217,New York',Groceries,25663757V,$76,$47.12,$6.08,$69.92,2019-11-26
YR3217,New York ,Cosmetics,94407958\,$22,$13.42,$0.88,$21.12,2019-11-26
YR3217,New York(,Education,69100952,$34,$25.16,$1.36,$32.64,2019-11-26
YR3217,New York,Cosmetics,71100463_,$97,$58.2,$6.79,$90.21,2019-11-26
YR3217,New York),Kitchen,86234130[,$64,$42.88,$1.28,$62.72,2019-11-26
YR3217,New York*,Electronics,36109008K,$10,$6.6,$0.4,$9.6,2019-11-26
YR3217,New York,Electronics,68029785J,$20,$15,$0.6,$19.4,2019-11-26
YR3217,New York(,Groceries,17731628Z,$88,$53.68,$5.28,$82.72,2019-11-26
YR3217,New York(,Education,15473937F,$96,$57.6,$4.8,$91.2,2019-11-26
YR3217,New York),Furniture,50078125X,$41,$30.34,$4.1,$36.9,2019-11-26
YR3217,New York,Electronics,94611206E,$58,$35.38,$4.64,$53.36,2019-11-26
YR3217,New York!,Furniture,60119628C,$69,$42.78,$2.76,$66.24,2019-11-26
YR3217,New York,Electronics,19047241U,$27,$19.71,$0.81,$26.19,2019-11-26
YR3217,New York',Furniture,49770507U,$22,$16.06,$1.1,$20.9,2019-11-26
YR3217,"New York""",Cosmetics,97717590,$35,$25.2,$0.7,$34.3,2019-11-26
YR3217,New York,Electronics,67826538A,$69,$49.68,$3.45,$65.55,2019-11-26
YR3217,"New York""",Fashion,34351196,$60,$37.8,$4.8,$55.2,2019-11-26
YR3217,New York,Furniture,66744384,$83,$55.61,$8.3,$74.7,2019-11-26
YR3217,New York ,Kitchen,68065490`,$41,$29.93,$2.87,$38.13,2019-11-26
YR3217,New York,Fashion,69276733_,$83,$59.76,$3.32,$79.68,2019-11-26
YR3217,New York,Kitchen,50133056,$46,$29.9,$3.22,$42.78,2019-11-26
YR3217,New York,Kitchen,54618225Z,$76,$54.72,$2.28,$73.72,2019-11-26
YR3217,New York(,Cosmetics,83248596S,$22,$14.96,$0.44,$21.56,2019-11-26
YR8867,"New York""",Furniture,59971313,$57,$41.61,$4.56,$52.44,2019-11-26
YR8867,New York ,Groceries,38699035],$27,$17.55,$2.7,$24.3,2019-11-26
YR8867,New York,Kitchen,31961669Z,$91,$56.42,$7.28,$83.72,2019-11-26
YR8867,New York',Fashion,99472656L,$84,$59.64,$3.36,$80.64,2019-11-26
YR8867,New York%,Kitchen,91625671\,$50,$32.5,$1.5,$48.5,2019-11-26
YR8867,"New York""",Kitchen,22288208,$63,$45.99,$1.89,$61.11,2019-11-26
YR8867,New York,Groceries,19385070`,$37,$24.42,$2.96,$34.04,2019-11-26
YR8867,New York*,Cosmetics,20242004,$11,$7.15,$0.33,$10.67,2019-11-26
YR8867,New York,Groceries,83114013,$53,$39.75,$3.18,$49.82,2019-11-26
YR8867,New York,Fashion,56766052,$80,$60,$5.6,$74.4,2019-11-26
YR8867,New York,Fashion,57345581,$86,$58.48,$6.02,$79.98,2019-11-26
YR8867,New York,Fashion,79886779,$28,$18.2,$1.4,$26.6,2019-11-26
YR8867,New York,Electronics,28360900,$85,$57.8,$8.5,$76.5,2019-11-26
YR8867,New York,Fashion,36345214,$59,$41.89,$3.54,$55.46,2019-11-26
YR8867,New York,Electronics,40629882,$47,$28.67,$4.7,$42.3,2019-11-26
YR8867,New York#,Fashion,17489929U,$27,$18.36,$1.62,$25.38,2019-11-26
YR8867,New York,Electronics,97684631,$55,$38.5,$2.75,$52.25,2019-11-26
YR8867,New York!,Electronics,19440002D,$90,$62.1,$9,$81,2019-11-26
YR8867,New York,Furniture,68853759,$14,$8.54,$0.56,$13.44,2019-11-26
YR8867,New York ,Education,17185058,$22,$14.74,$0.66,$21.34,2019-11-26
YR8867,New York,Fashion,50418701K,$90,$63,$3.6,$86.4,2019-11-26
YR8867,New York,Education,15429992,$96,$60.48,$9.6,$86.4,2019-11-26
YR8867,New York,Electronics,92224426[,$89,$60.52,$5.34,$83.66,2019-11-26
YR8867,New York&,Groceries,36619873X,$98,$67.62,$9.8,$88.2,2019-11-26
YR8867,New York#,Kitchen,19764099P,$54,$36.18,$3.24,$50.76,2019-11-26
YR8867,New York,Groceries,98041687,$24,$16.56,$2.16,$21.84,2019-11-26
YR8867,New York,Furniture,59328613V,$30,$22.2,$2.7,$27.3,2019-11-26
YR8867,New York!,Kitchen,45678100,$53,$38.16,$1.06,$51.94,2019-11-26
YR8867,New York',Fashion,29077758,$60,$43.2,$1.8,$58.2,2019-11-26
YR8867,New York,Kitchen,94748535P,$25,$18.5,$0.75,$24.25,2019-11-26
YR8867,New York(,Fashion,71029052,$24,$17.04,$1.92,$22.08,2019-11-26
YR5005,New York,Cosmetics,68013305B,$24,$15.84,$0.48,$23.52,2019-11-26
YR5005,New York,Fashion,88502807,$10,$6.3,$0.8,$9.2,2019-11-26
YR5005,New York,Groceries,40355224K,$65,$43.55,$1.95,$63.05,2019-11-26
YR5005,New York&,Furniture,22782592,$35,$22.4,$3.15,$31.85,2019-11-26
YR5005,New York,Groceries,78282775,$30,$18.3,$2.4,$27.6,2019-11-26
YR5005,New York,Kitchen,65486450H,$89,$61.41,$8.01,$80.99,2019-11-26
YR5005,New York(,Groceries,23735656Z,$60,$42,$3,$57,2019-11-26
YR5005,New York*,Groceries,45148010L,$38,$26.22,$3.42,$34.58,2019-11-26
YR5005,New York,Electronics,30904235,$10,$6.4,$0.6,$9.4,2019-11-26
YR5005,New York,Kitchen,35971679,$13,$9.23,$1.17,$11.83,2019-11-26
YR5005,New York*,Groceries,74528198,$88,$62.48,$3.52,$84.48,2019-11-26
YR5005,New York,Fashion,92732543,$44,$29.48,$3.96,$40.04,2019-11-26
YR5005,New York+,Kitchen,30442810W,$75,$48,$3,$72,2019-11-26
YR5005,New York+,Kitchen,47369995J,$90,$61.2,$5.4,$84.6,2019-11-26
YR5005,New York,Groceries,21980590,$18,$12.42,$1.8,$16.2,2019-11-26
YR5005,New York,Furniture,72795104,$67,$45.56,$2.01,$64.99,2019-11-26
YR5005,New York,Education,41560974,$27,$18.63,$1.08,$25.92,2019-11-26
YR5005,New York,Furniture,13966064],$72,$53.28,$5.04,$66.96,2019-11-26
YR5005,"New York""",Kitchen,46633911,$95,$61.75,$3.8,$91.2,2019-11-26
YR5005,New York(,Education,53678894,$30,$21.6,$0.9,$29.1,2019-11-26
YR5005,New York&,Groceries,25562133,$91,$56.42,$4.55,$86.45,2019-11-26
YR5005,New York ,Furniture,27017822M,$97,$63.05,$4.85,$92.15,2019-11-26
YR5005,New York#,Kitchen,69839782,$38,$23.18,$1.14,$36.86,2019-11-26
YR5005,New York!,Kitchen,86489562A,$17,$11.56,$0.85,$16.15,2019-11-26
YR5005,New York,Education,10359802,$50,$35.5,$1,$49,2019-11-26
YR5005,New York,Furniture,93507080G,$52,$39,$3.12,$48.88,2019-11-26
YR5005,"New York""",Fashion,55197753K,$38,$27.36,$3.8,$34.2,2019-11-26
YR5005,New York,Fashion,53475646,$63,$39.69,$3.78,$59.22,2019-11-26
YR5005,New York,Education,17407531O,$59,$41.89,$5.31,$53.69,2019-11-26
YR5005,New York,Cosmetics,11233215T,$96,$63.36,$8.64,$87.36,2019-11-26
YR5005,"New York""",Kitchen,58952331M,$82,$52.48,$5.74,$76.26,2019-11-26
YR5005,New York,Electronics,29283752T,$11,$7.37,$0.77,$10.23,2019-11-26
YR5005,New York#,Furniture,59589538,$58,$37.12,$1.74,$56.26,2019-11-26
YR5005,New York!,Cosmetics,99645690L,$44,$29.04,$0.88,$43.12,2019-11-26
YR5005,New York,Groceries,97239685T,$60,$36,$3.6,$56.4,2019-11-26
YR5005,New York&,Kitchen,71526184,$85,$57.8,$2.55,$82.45,2019-11-26
YR8558,New York,Furniture,34568176T,$98,$67.62,$9.8,$88.2,2019-11-26
YR8558,New York,Kitchen,38341979,$41,$24.6,$3.69,$37.31,2019-11-26
YR8558,New York ,Fashion,94424438D,$57,$42.75,$1.71,$55.29,2019-11-26
YR8558,New York ,Fashion,74135437,$92,$60.72,$1.84,$90.16,2019-11-26
YR8558,New York!,Cosmetics,95910339,$17,$10.54,$1.53,$15.47,2019-11-26
YR8558,New York,Cosmetics,10107116A,$95,$68.4,$1.9,$93.1,2019-11-26
YR8558,New York*,Cosmetics,64225769,$30,$21,$1.2,$28.8,2019-11-26
YR8558,New York%,Groceries,22046508,$30,$20.4,$2.1,$27.9,2019-11-26
YR8558,"New York""",Kitchen,31467285U,$30,$22.5,$0.9,$29.1,2019-11-26
YR8558,New York',Fashion,29042053O,$91,$66.43,$5.46,$85.54,2019-11-26
YR8558,New York*,Groceries,80161437V,$82,$49.2,$1.64,$80.36,2019-11-26
YR8558,New York(,Electronics,40868835,$32,$24,$2.24,$29.76,2019-11-26
YR8558,New York,Furniture,87654113,$51,$38.25,$2.55,$48.45,2019-11-26
YR8558,New York,Fashion,98143310Q,$23,$14.95,$1.61,$21.39,2019-11-26
YR8558,New York,Fashion,12373046H,$93,$58.59,$1.86,$91.14,2019-11-26
YR8558,New York&,Groceries,23158874,$35,$26.25,$0.7,$34.3,2019-11-26
YR8558,New York,Education,70227050L,$35,$23.8,$0.7,$34.3,2019-11-26
YR8558,New York,Cosmetics,44980468,$70,$49,$6.3,$63.7,2019-11-26
YR8558,New York,Fashion,49789733,$20,$13.4,$0.4,$19.6,2019-11-26
YR8558,New York(,Furniture,60646972W,$10,$6.3,$0.8,$9.2,2019-11-26
YR8558,New York!,Cosmetics,64736633,$88,$61.6,$2.64,$85.36,2019-11-26
YR8558,New York,Furniture,74036560R,$25,$17.75,$1,$24,2019-11-26
YR8558,New York,Furniture,44972229,$31,$21.7,$0.93,$30.07,2019-11-26
YR8558,New York ,Education,50740051O,$42,$26.88,$1.68,$40.32,2019-11-26
YR8558,New York ,Groceries,18363342H,$70,$52.5,$5.6,$64.4,2019-11-26
YR8558,New York,Furniture,82454833,$69,$43.47,$1.38,$67.62,2019-11-26
YR8558,New York,Kitchen,30426330O,$98,$68.6,$6.86,$91.14,2019-11-26
YR8558,New York,Furniture,43153991S,$26,$17.16,$1.56,$24.44,2019-11-26
YR8558,New York%,Groceries,19695434K,$44,$30.8,$1.76,$42.24,2019-11-26
YR8558,New York,Cosmetics,48460388G,$17,$10.37,$0.68,$16.32,2019-11-26
YR8558,New York,Furniture,80567932G,$84,$58.8,$6.72,$77.28,2019-11-26
YR8558,New York,Furniture,14194030A,$17,$10.2,$1.36,$15.64,2019-11-26
YR8558,New York(,Education,68996582,$60,$39,$1.8,$58.2,2019-11-26
YR8558,New York,Kitchen,20189819O,$24,$14.4,$0.48,$23.52,2019-11-26
YR8558,New York$,Cosmetics,88283081Z,$65,$46.15,$5.85,$59.15,2019-11-26
YR8558,"New York""",Education,81916503Q,$48,$35.04,$2.88,$45.12,2019-11-26
YR8558,New York,Groceries,72259521B,$90,$65.7,$6.3,$83.7,2019-11-26
YR8558,New York+,Cosmetics,41739501K,$95,$63.65,$8.55,$86.45,2019-11-26
YR8558,New York',Electronics,71594848D,$60,$42.6,$1.2,$58.8,2019-11-26
YR8558,New York(,Groceries,83998413],$29,$21.46,$0.58,$28.42,2019-11-26
YR8558,New York,Kitchen,39127502C,$89,$64.08,$8.9,$80.1,2019-11-26
YR8558,New York#,Cosmetics,27679748D,$98,$69.58,$7.84,$90.16,2019-11-26
YR8558,New York*,Kitchen,57197265R,$25,$16.75,$0.75,$24.25,2019-11-26
YR8558,New York$,Fashion,79117736,$71,$49.7,$6.39,$64.61,2019-11-26
YR8558,New York,Electronics,42590942I,$71,$43.31,$4.97,$66.03,2019-11-26
YR8558,New York),Education,60182800,$97,$63.05,$6.79,$90.21,2019-11-26
YR8558,New York,Groceries,38394165,$42,$26.04,$2.52,$39.48,2019-11-26
YR8558,New York),Fashion,72141418,$28,$17.36,$0.56,$27.44,2019-11-26
YR8558,New York(,Cosmetics,45576477S,$42,$27.3,$4.2,$37.8,2019-11-26
YR2955,New York&,Education,91587219`,$59,$43.66,$1.77,$57.23,2019-11-26
YR2955,New York,Fashion,75703735,$90,$57.6,$8.1,$81.9,2019-11-26
YR2955,New York,Groceries,70007324[,$88,$61.6,$1.76,$86.24,2019-11-26
YR2955,New York',Education,18890686\,$11,$6.6,$0.44,$10.56,2019-11-26
YR2955,New York),Groceries,32744445T,$69,$44.85,$5.52,$63.48,2019-11-26
YR2955,New York%,Cosmetics,16300659J,$85,$52.7,$5.95,$79.05,2019-11-26
YR2955,New York#,Electronics,26160888A,$90,$64.8,$1.8,$88.2,2019-11-26
YR2955,New York$,Education,95424194H,$96,$69.12,$2.88,$93.12,2019-11-26
YR2955,New York%,Groceries,36636352_,$42,$28.14,$3.78,$38.22,2019-11-26
YR2955,New York),Cosmetics,71817321,$15,$10.65,$1.5,$13.5,2019-11-26
YR2955,New York%,Fashion,38649597,$22,$16.5,$0.88,$21.12,2019-11-26
YR2955,"New York""",Furniture,88423156,$97,$66.93,$3.88,$93.12,2019-11-26
YR2955,New York,Electronics,76373901D,$97,$64.99,$2.91,$94.09,2019-11-26
